F. VALOR;CATEGORÍA;SUBCATEGORÍA;DESCRIPCIÓN;COMENTARIO;IMAGEN;IMPORTE (€);SALDO (€)
02/11/2020;Otros gastos;Transferencias;Transferencia emitida periódica;;No;-75;1.502,16
31/10/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-111,35;1.577,16
31/10/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de CARLOS ANTONIO PEREZ HAURIE GASTOS DICIEMBRE;;No;1.421,00;1.688,51
30/10/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA ALCALDE MORENO MADRID 28;;No;-12,25;267,51
30/10/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*MC1CY57D4 800 279 6620 LU;;No;-11,99;279,76
27/10/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-71,83;291,75
26/10/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-45,44;363,58
22/10/2020;Otros gastos;Transferencias;Transferencia emitida a Irene Domingo Sanz Pago Edy Isabel Montoya morales;;No;-100;409,02
22/10/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO GASTOS PARA NOVIEMBRE;;No;450;509,02
20/10/2020;Alimentación;Supermercados y alimentación;Pago en LA PLAZA MADRID 28;;No;-37,19;59,02
17/10/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso interno recibido;;No;200;96,21
17/10/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-113,27;-103,79
14/10/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-72,33;9,48
12/10/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-16,11;81,81
10/10/2020;Alimentación;Supermercados y alimentación;Pago en SANCHINARRO H. MADRID 28;;No;-29,63;97,92
07/10/2020;Hogar;Agua;Recibo CANAL DE ISABEL II GESTION, S.;;No;-30,89;127,55
06/10/2020;Compras;Compras (otros);Pago en WESTWING Munich DE;;No;-126,89;158,44
03/10/2020;Compras;Compras (otros);Pago en 037 CORTE INGLES SAN CHINMADRID 28;;No;-35,9;285,33
03/10/2020;Compras;Compras (otros);Pago en 037 CORTE INGLES SAN CHINMADRID 28;;No;-3,95;321,23
03/10/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Agiolax;;No;11,5;325,18
03/10/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA PRINCIPE CARLOS MADRID ES;;No;-26,02;313,68
02/10/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-230;339,7
02/10/2020;Otros gastos;Otros gastos (otros);Recibo MANSO Y RIVA, SL;;No;-60;569,7
01/10/2020;Hogar;Decoración y mobiliario;Devolución Tarjeta WESTWING.ES Munich DE;;No;106,89;629,7
01/10/2020;Hogar;Teléfono, TV e internet;Recibo TELEFONICA DE ESPANA S.A.;;No;-2;522,81
01/10/2020;Otros gastos;Otros gastos (otros);Recibo SERVICIOS EDUCATIVOS EL VALLE DE SAN CHI;;No;-346,63;524,81
01/10/2020;Otros gastos;Otros gastos (otros);Recibo SERVICIOS EDUCATIVOS EL VALLE DE SANCHINARRO, SLL;;No;-374,57;871,44
01/10/2020;Otros gastos;Otros gastos (otros);Recibo C.P.AVD. NICETO ALCALA ZAMORA, 24-42;;No;-186,42;1.246,01
01/10/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de CARLOS ANTONIO PEREZ HAURIE GASTOS DICIEMBRE;;No;1.421,00;1.432,43
01/10/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-156,89;11,43
01/10/2020;Otros gastos;Transferencias;Transferencia emitida periódica;;No;-75;168,32
29/09/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*JP0OD9GC5 800 279 6620 LU;;No;-95,94;243,32
28/09/2020;Alimentación;Supermercados y alimentación;Pago en SANCHINARRO H. MADRID 28;;No;-18,15;339,26
28/09/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-36,41;357,41
28/09/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-19,97;393,82
27/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Diferencia pollera y pedido Amazon mamen;;No;58,74;413,79
25/09/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-60,84;355,05
22/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Gastos octubre;;No;426;415,89
22/09/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-50,52;-10,11
22/09/2020;Compras;Compras (otros);Pago en adidas MBFO Madrid San SebastianES;;No;-19,95;40,41
21/09/2020;Educación, salud y deporte;Deporte y gimnasio;Pago en FORUM INTERNET ARIZGOITI ES;;No;-28,89;60,36
17/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Alfombra;;No;106;89,25
16/09/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-132,22;-16,75
15/09/2020;Hogar;Decoración y mobiliario;Pago en WESTWING.ES Munich DE;;No;-106,89;115,47
15/09/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*0Y61W3475 800 279 6620 LU;;No;-25,9;222,36
14/09/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-19,66;248,26
14/09/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-0,68;267,92
29/09/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*JP0OD9GC5 800 279 6620 LU;;No;-95,94;243,32
28/09/2020;Alimentación;Supermercados y alimentación;Pago en SANCHINARRO H. MADRID 28;;No;-18,15;339,26
28/09/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-36,41;357,41
28/09/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-19,97;393,82
27/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Diferencia pollera y pedido Amazon mamen;;No;58,74;413,79
25/09/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-60,84;355,05
22/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Gastos octubre;;No;426;415,89
22/09/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-50,52;-10,11
22/09/2020;Compras;Compras (otros);Pago en adidas MBFO Madrid San SebastianES;;No;-19,95;40,41
21/09/2020;Educación, salud y deporte;Deporte y gimnasio;Pago en FORUM INTERNET ARIZGOITI ES;;No;-28,89;60,36
17/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Alfombra;;No;106;89,25
16/09/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-132,22;-16,75
15/09/2020;Hogar;Decoración y mobiliario;Pago en WESTWING.ES Munich DE;;No;-106,89;115,47
15/09/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*0Y61W3475 800 279 6620 LU;;No;-25,9;222,36
14/09/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-19,66;248,26
14/09/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-0,68;267,92
13/09/2020;Compras;Compras (otros);Pago en 037 CORTE INGLES SAN CHINMADRID 28;;No;-7,25;268,6
13/09/2020;Compras;Compras (otros);Pago en 037 CORTE INGLES SAN CHINMADRID 28;;No;-9,99;275,85
13/09/2020;Alimentación;Supermercados y alimentación;Devolución Tarjeta SANCHINARRO H. MADRID 28;;No;10;285,84
12/09/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-14,09;275,84
09/09/2020;Compras;Ropa y complementos;Pago en APOLO UNIFORMES ALCOBENDAS ES;;No;-44;289,93
09/09/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-192;333,93
08/09/2020;Alimentación;Supermercados y alimentación;Pago en LA PLAZA MADRID 28;;No;-34,09;525,93
05/09/2020;Otros gastos;Comisiones e intereses;Comisión cajero BANKIA 7633 AYLLON ES;;No;-0,65;560,02
05/09/2020;Otros gastos;Cajeros;Reintegro efectivo tarjeta BANKIA 7633 AYLLON ES;;No;-30;560,67
04/09/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-47,34;590,67
03/09/2020;Hogar;Decoración y mobiliario;Pago en REST IKEA S SEBASTIAN DE SAN SEBASTIANES;;No;-3,45;638,01
03/09/2020;Otros gastos;Otros gastos (otros);Recibo MANSO Y RIVA, SL;;No;-42;641,46
02/09/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-159,76;683,46
01/09/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso emitido Cuenta Nómina;;No;-100;843,22
01/09/2020;Otros gastos;Otros gastos (otros);Recibo C.P.AVD. NICETO ALCALA ZAMORA, 24-42;;No;-186,42;943,22
01/09/2020;Otros gastos;Otros gastos (otros);Recibo SERVICIOS EDUCATIVOS EL VALLE DE SAN CHI;;No;-0,93;1.129,64
01/09/2020;Hogar;Teléfono, TV e internet;Recibo TELEFONICA DE ESPANA S.A.;;No;-2;1.130,57
01/09/2020;Otros gastos;Otros gastos (otros);Recibo SERVICIOS EDUCATIVOS EL VALLE DE SANCHINARRO, SLL;;No;-286,5;1.132,57
01/09/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de CARLOS ANTONIO PEREZ HAURIE GASTOS DICIEMBRE;;No;1.421,00;1.419,07
01/09/2020;Otros gastos;Transferencias;Transferencia emitida periódica;;No;-75;-1,93
31/08/2020;Compras;Compras (otros);Pago en 037 CORTE INGLES SAN CHINMADRID 28;;No;-36,95;73,07
31/08/2020;Alimentación;Supermercados y alimentación;Pago en SANCHINARRO H. MADRID 28;;No;-14,9;110,02
31/08/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso recibido Cuenta Nómina;;No;100;124,92
29/08/2020;Alimentación;Supermercados y alimentación;Pago en SUPERMERCADOS SANCHINARROMADRID ES;;No;-15,41;24,92
29/08/2020;Ocio y viajes;Cafeterías y restaurantes;Pago en LE COQ LAS TABLAS MADRID ES;;No;-37,2;40,33
27/08/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO LEGANES MADRID ES;;No;-1,05;77,53
27/08/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO ARROYOMOMADRID ES;;No;-2,5;78,58
26/08/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-70,42;81,08
25/08/2020;Alimentación;Supermercados y alimentación;Pago en DIA AYLLON AYLLON 40;;No;-24,47;151,5
24/08/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-63,6;175,97
22/08/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO GASTOS SEPTIEMBRE;;No;126;239,57
14/08/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-20;113,57
12/08/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso recibido Cuenta Nómina;;No;200;133,57
12/08/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-88,29;-66,43
10/08/2020;Hogar;Agua;Recibo CANAL DE ISABEL II GESTION, S.;;No;-38,38;21,86
08/08/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO ARROYOMOMADRID ES;;No;-2,5;60,24
08/08/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO LEGANES MADRID ES;;No;-1,05;62,74
07/08/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA BARBATE BARBATE ES;;No;-96,5;63,79
05/08/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA JOSE GALLARDO ACZAHARA DE LOSES;;No;-20,15;160,29
03/08/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA BARBATE BARBATE ES;;No;-119,88;180,44
03/08/2020;Hogar;Teléfono, TV e internet;Recibo TELEFONICA DE ESPANA S.A.;;No;-2;300,32
03/08/2020;Otros gastos;Otros gastos (otros);Recibo C.P.AVD. NICETO ALCALA ZAMORA, 24-42;;No;-186,42;302,32
03/08/2020;Otros gastos;Transferencias;Transferencia emitida periódica;;No;-75;488,74
01/08/2020;Compras;Compras (otros);Pago en 037 CORTE INGLES SAN CHINMADRID 28;;No;-9,2;563,74
01/08/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*OP1IP4B25 800 279 6620 LU;;No;-16,24;572,94
01/08/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-61,5;589,18
31/07/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-608;650,68
31/07/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*XH8L472O5 800 279 6620 LU;;No;-19,95;1.258,68
31/07/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA PRINCIPE CARLOS MADRID ES;;No;-8,75;1.278,63
31/07/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-230;1.287,38
31/07/2020;Otros gastos;Pagos impuestos;Cargo cuota SS;;No;-3,45;1.517,38
31/07/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de CARLOS ANTONIO PEREZ HAURIE GASTOS DICIEMBRE;;No;1.421,00;1.520,83
30/07/2020;Compras;Belleza y perfumería;Pago en PELUPAU MADRID ES;;No;-25;99,83
29/07/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA PRINCIPE CARLOS MADRID ES;;No;-21,77;124,83
28/07/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-77,88;146,6
26/07/2020;Compras;Compras (otros);Pago en 037 CORTE INGLES SAN CHINMADRID 28;;No;-9,2;224,48
25/07/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-99,87;233,68
23/07/2020;Compras;Compras (otros);Pago en DRUNI CC ALCOBENDAS ALCOBENDAS ES;;No;-39,3;333,55
22/07/2020;Compras;Compras (otros);Pago en 037 CORTE INGLES SAN CHINMADRID 28;;No;-44,49;372,85
21/07/2020;Otros gastos;Otros gastos (otros);Recibo MANSO Y RIVA, SL;;No;-57;417,34
20/07/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Agosto;;No;126;474,34
19/07/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA PRINCIPE CARLOS MADRID ES;;No;-11,95;348,34
18/07/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-187,71;360,29
16/07/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO LEGANES MADRID ES;;No;-1,05;548
16/07/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO ARROYOMOMADRID ES;;No;-2,5;549,05
16/07/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO ARROYOMOMADRID ES;;No;-2,5;551,55
16/07/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO LEGANES MADRID ES;;No;-1,05;554,05
09/07/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO LEGANES MADRID ES;;No;-1,05;555,1
09/07/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO ARROYOMOMADRID ES;;No;-2,5;556,15
08/07/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-106,23;558,65
06/07/2020;Alimentación;Supermercados y alimentación;Pago en SANCHINARRO H. MADRID 28;;No;-22,26;664,88
06/07/2020;Otros gastos;Comisiones e intereses;Comisión cajero UNICAJA MADRID ES;;No;-2;687,14
06/07/2020;Otros gastos;Cajeros;Reintegro efectivo tarjeta UNICAJA MADRID ES;;No;-100;689,14
05/07/2020;Ocio y viajes;Cafeterías y restaurantes;Pago en FU LI TU MADRID ES;;No;-30,05;789,14
05/07/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO ARROYOMO;;No;-2,5;819,19
05/07/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO LEGANES;;No;-1,05;821,69
02/07/2020;Otros gastos;Comisiones e intereses;Comisión cajero BANCO SANTANDER CANDELEDA 05;;No;-2,9;822,74
02/07/2020;Otros gastos;Cajeros;Reintegro efectivo tarjeta BANCO SANTANDER CANDELEDA 05;;No;-60;825,64
02/07/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-52;885,64
01/07/2020;Hogar;Teléfono, TV e internet;Recibo TELEFONICA DE ESPANA S.A.;;No;-3,49;937,64
01/07/2020;Otros gastos;Otros gastos (otros);Recibo C.P.AVD. NICETO ALCALA ZAMORA, 24-42;;No;-139,45;941,13
01/07/2020;Otros gastos;Transferencias;Transferencia emitida periódica;;No;-75;1.080,58
30/06/2020;Educación, salud y deporte;Deporte y gimnasio;Pago en C.D. EL VALLE SANCHINARROMADRID ES;;No;-94,65;1.155,58
30/06/2020;Otros gastos;Pagos impuestos;Cargo cuota SS;;No;-46,49;1.250,23
30/06/2020;Otros gastos;Pagos impuestos;Recibo AYUNTAMIENTO DE MADRID;;No;-129;1.296,72
30/06/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de CARLOS ANTONIO PEREZ HAURIE GASTOS DICIEMBRE;;No;1.421,00;1.425,72
29/06/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO ARROYOMOMADRID ES;;No;-2,5;4,72
29/06/2020;Vehículo y transporte;Peajes;Pago en SEITT R3R5TRONCO LEGANES MADRID ES;;No;-1,05;7,22
26/06/2020;Compras;Ropa y complementos;Pago en Mayoral Mayoral ES;;No;-36,13;8,27
26/06/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-26,26;44,4
25/06/2020;Compras;Compras (otros);Pago en AMAZON.ES*G103C24Z5 AM Luxembourg LU;;No;-27;70,66
25/06/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-69,65;97,66
23/06/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*037CG5R55 800 279 6620 LU;;No;-32,7;167,31
21/06/2020;Alimentación;Supermercados y alimentación;Pago en SANCHINARRO H. MADRID 28;;No;-48,87;200,01
20/06/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO Gastos mamen;;No;126;248,88
20/06/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA COLMENA GETAFE GETAFE ES;;No;-157,34;122,88
19/06/2020;Alimentación;Supermercados y alimentación;Pago en SUPERCOR EXPRESS LAS TABLMADRID 28;;No;-20,39;280,22
19/06/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso interno recibido;;No;100;300,61
18/06/2020;Compras;Ropa y complementos;Pago en EL DEDAL MADRID ES;;No;-15,6;200,61
16/06/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-114,33;216,21
14/06/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA PRINCIPE CARLOS MADRID ES;;No;-5,85;330,54
14/06/2020;Ocio y viajes;Libros, música y juegos;Pago en Kindle Unltd*C01P586C5 349 11230420 LU;;No;-9,99;336,39
13/06/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-130,85;346,38
12/06/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA PRINCIPE CARLOS MADRID ES;;No;-12,55;477,23
12/06/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*ZU5761DH5 800 279 6620 LU;;No;-19,99;489,78
11/06/2020;Hogar;Agua;Recibo CANAL DE ISABEL II GESTION, S.;;No;-46,73;509,77
08/06/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-240;556,5
07/06/2020;Alimentación;Supermercados y alimentación;Devolución Tarjeta SANCHINARRO H. MADRID 28;;No;50;796,5
06/06/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-154,65;746,5
04/06/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*4E2MP2IZ5 800 279 6620 LU;;No;-27,9;901,15
01/06/2020;Otros gastos;Otros gastos (otros);Recibo SERVICIOS EDUCATIVOS EL VALLE DE SANCHINARRO, SLL;;No;-70,1;929,05
01/06/2020;Hogar;Teléfono, TV e internet;Recibo TELEFONICA DE ESPANA S.A.;;No;-2;999,15
01/06/2020;Otros gastos;Otros gastos (otros);Recibo C.P.AVD. NICETO ALCALA ZAMORA, 24-42;;No;-139,45;1.001,15
01/06/2020;Otros gastos;Transferencias;Transferencia emitida periódica;;No;-75;1.140,60
31/05/2020;Otros gastos;Cajeros;Reintegro efectivo tarjeta UNICAJA MADRID ES;;No;-50;1.215,60
30/05/2020;Alimentación;Supermercados y alimentación;Pago en SANCHINARRO H. MADRID 28;;No;-119,9;1.265,60
30/05/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-128,01;1.385,50
29/05/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de CARLOS ANTONIO PEREZ HAURIE GASTOS DICIEMBRE;;No;1.421,00;1.513,51
26/05/2020;Otros gastos;Transferencias;Transferencia emitida a CARMEN LOPEZ GUIJARRO Alina;;No;-50;92,51
26/05/2020;Otros ingresos;Otros ingresos;Traspaso interno recibido;;No;50;142,51
26/05/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-50;92,51
26/05/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-73,28;142,51
26/05/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO GASTOS JUNIO;;No;126;215,79
25/05/2020;Compras;Belleza y perfumería;Pago en PELUPAU MADRID ES;;No;-25;89,79
23/05/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-78,68;114,79
22/05/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-3,4;193,47
18/05/2020;Otros gastos;Transferencias;Transferencia emitida a CARMEN LOPEZ GUIJARRO Compra pollería y carne;;No;-50,4;196,87
16/05/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA SANCHINARRO MADRID ES;;No;-33,35;247,27
16/05/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-149,04;280,62
12/05/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de OPERATIVA DE SERVICIOS SANCHINARRO S.L. E-3180;;No;17,8;429,66
09/05/2020;Hogar;Mantenimiento del hogar;Pago en BSH ELECTRODOM STI ZARAGOZA ES;;No;-29,9;411,86
09/05/2020;Compras;Compras (otros);Pago en Amazon.es*DJ4L98DQ5 amazon.esayuLU;;No;-14,2;441,76
09/05/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-102,19;455,96
09/05/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-33,83;558,15
08/05/2020;Otros gastos;Transferencias;Transferencia emitida a Roman Cicero Mes Abril Edy de Mamen López;;No;-115;591,98
07/05/2020;Otros gastos;Transferencias;Transferencia emitida a Chef FRUIT SL Factura Número 8230;;No;-51,67;706,98
04/05/2020;Otros gastos;Transferencias;Traspaso interno emitido;;No;-41,06;758,65
04/05/2020;Hogar;Teléfono, TV e internet;Recibo TELEFONICA DE ESPANA S.A.;;No;-2;799,71
04/05/2020;Otros gastos;Otros gastos (otros);Recibo SERVICIOS EDUCATIVOS EL VALLE DE SANCHINARRO, SLL;;No;-81,75;801,71
04/05/2020;Otros gastos;Otros gastos (otros);Recibo C.P.AVD. NICETO ALCALA ZAMORA, 24-42;;No;-139,45;883,46
04/05/2020;Otros gastos;Transferencias;Transferencia emitida periódica;;No;-75;1.022,91
30/04/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-114,76;1.097,91
29/04/2020;Hogar;Agua;Recibo CANAL DE ISABEL II GESTION, S.;;No;-38,68;1.212,67
28/04/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso interno emitido;;No;-200;1.251,35
28/04/2020;Alimentación;Supermercados y alimentación;Pago en ALIEXPRESS.COM aliexpr Luxemburg LU;;No;-6,14;1.451,35
28/04/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de CARLOS ANTONIO PEREZ HAURIE GASTOS DICIEMBRE;;No;1.421,00;1.457,49
27/04/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-72,75;36,49
23/04/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA SANCHINARRO MADRID ES;;No;-84,95;109,24
22/04/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso interno recibido;;No;200;194,19
22/04/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-106,07;-5,81
19/04/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso interno emitido;;No;-200;100,26
18/04/2020;Otros ingresos;Ingresos de otras entidades;Transferencia recibida de MARIA DEL CARMEN LOPEZ GUIJARRO ;;No;120;300,26
18/04/2020;Movimiento sin categoría;Transacción entre cuentas de ahorro;Traspaso interno recibido;;No;200;180,26
17/04/2020;Alimentación;Supermercados y alimentación;Pago en SUPERSOL SU2521 MADRID ES;;No;-41,32;-19,74
15/04/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-68,62;21,58
15/04/2020;Hogar;Luz y gas;Recibo IBERDROLA CLIENTES, S.A.U;;No;-178,66;90,2
14/04/2020;Compras;Compras (otros);Pago en AMAZON.ES*K41A12K15 AM Luxembourg LU;;No;-59,65;268,86
14/04/2020;Otros gastos;Transferencias;Transferencia emitida a Chef frui Factura 3470 MAMEN LOPEZ GUIJARRO;;No;-49,65;328,51
11/04/2020;Compras;Compras (otros);Pago en AMZN MKTP ES*CA5PO3SE5 Luxembourg LU;;No;-17,83;378,16
09/04/2020;Compras;Compras (otros);Pago en AMZN Mktp ES*XK2TG2385 800 279 6620 LU;;No;-26,66;395,99
08/04/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA LDO.AGUSTIN GARCMADRID ES;;No;-31,78;422,65
08/04/2020;Alimentación;Supermercados y alimentación;Pago en SUPERSOL MADRID ES;;No;-74,88;454,43
07/04/2020;Alimentación;Supermercados y alimentación;Pago en MERCADONA C MA MADRID ES;;No;-70,26;529,31
03/04/2020;Otros gastos;Transferencias;Transferencia emitida a Chef frui Pedido 31176 MAMEN LOPEZ GUIJARRO;;No;-48,72;599,57
03/04/2020;Compras;Compras (otros);Pago en Amazon.es*068547SL5 amazon.esayuLU;;No;-9,66;648,29
01/04/2020;Educación, salud y deporte;Farmacia;Pago en FARMACIA ALCALDE MORENO MADRID 28;;No;-14,38;657,95
01/04/2020;Alimentación;Supermercados y alimentación;Pago en SUPERSOL MADRID ES;;No;-19,69;672,33
